INT	INT	INT	INT	INT	STRING	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT
30309162	3	3	9	162	Charm3_9	S½ c¤p hoàn ð°ng ðan: Häi T£c ThØ	Khi ðem trân thú trß·ng thành c¤p 5 ho£c c¤p 45 hoàn ð°ng, có th¬ xu¤t hi®n biªn d¸ thành Häi T£c ThØ bäo bäo #Y loÕi hình NgoÕi #W có ðÆng c¤p tß½ng Ñng. #r#c00FF00 (có th¬ ðªn ch² Vân Diêu Diêu [183, 156] · LÕc Dß½ng ch÷n chÑc nång hoàn ð°ng ð¬ hoàn ð°ng trân thú.) 	1	4	1	5	1	300100	92	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	0
30309163	3	3	9	163	Charm3_10	Cao c¤p hoàn ð°ng ðan: Long Miêu	Khi ðem trân thú trß·ng thành t× c¤p 55 ðªn c¤p 85 hoàn ð°ng, có th¬ xu¤t hi®n biªn d¸ thành Long Miêu bäo bäo #Y loÕi hình NgoÕi #W có ðÆng c¤p tß½ng Ñng. #r#c00FF00 (có th¬ ðªn ch² Vân Diêu Diêu [183, 156] · LÕc Dß½ng ch÷n chÑc nång hoàn ð°ng ð¬ hoàn ð°ng trân thú.) 	1	4	1	5	1	300100	92	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	0
30309164	3	3	9	164	Charm3_10	Cao c¤p hoàn ð°ng ðan: Hùng Miêu	Khi ðem trân thú trß·ng thành t× c¤p 55 ðªn c¤p 85 hoàn ð°ng, có th¬ xu¤t hi®n biªn d¸ thành Hùng Miêu bäo bäo #YloÕi hình Bình#W có ðÆng c¤p tß½ng Ñng. #r#c00FF00 (có th¬ ðªn ch² Vân Diêu Diêu [183, 156] · LÕc Dß½ng ch÷n chÑc nång hoàn ð°ng ð¬ hoàn ð°ng trân thú.) 	1	4	1	5	1	300100	92	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	0
30309165	3	3	9	165	Charm3_10	Cao c¤p hoàn ð°ng ðan: H° Ði®p	Khi ðem trân thú trß·ng thành t× c¤p 55 ðªn c¤p 85 hoàn ð°ng, có th¬ xu¤t hi®n biªn d¸ thành H° Ði®p bäo bäo #Y loÕi hình Nµi#W có ðÆng c¤p tß½ng Ñng. #r#c00FF00 (có th¬ ðªn ch² Vân Diêu Diêu [183, 156] · LÕc Dß½ng ch÷n chÑc nång hoàn ð°ng ð¬ hoàn ð°ng trân thú.) 	1	4	1	5	1	300100	92	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	0
30309166	3	3	9	166	Charm3_10	Cao c¤p hoàn ð°ng ðan: Oa Ngßu	Khi ðem trân thú trß·ng thành t× c¤p 55 ðªn c¤p 85 hoàn ð°ng, có th¬ xu¤t hi®n biªn d¸ thành Oa Ngßu bäo bäo #YloÕi hình Bình#W có ðÆng c¤p tß½ng Ñng. #r#c00FF00 (có th¬ ðªn ch² Vân Diêu Diêu [183, 156] · LÕc Dß½ng ch÷n chÑc nång hoàn ð°ng ð¬ hoàn ð°ng trân thú.) 	1	4	1	5	1	300100	92	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	0
30309167	3	3	9	167	Charm3_10	Cao c¤p hoàn ð°ng ðan: HÕt TØ	Khi ðem trân thú trß·ng thành t× c¤p 55 ðªn c¤p 85 hoàn ð°ng, có th¬ xu¤t hi®n biªn d¸ thành Hát TØ bäo bäo #Y loÕi hình NgoÕi #W có ðÆng c¤p tß½ng Ñng. #r#c00FF00 (có th¬ ðªn ch² Vân Diêu Diêu [183, 156] · LÕc Dß½ng ch÷n chÑc nång hoàn ð°ng ð¬ hoàn ð°ng trân thú.)	1	4	1	5	1	300100	92	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	0
30309168	3	3	9	168	Charm3_10	Cao c¤p hoàn ð°ng ðan: Bàng Giäi	Khi ðem trân thú trß·ng thành t× c¤p 55 ðªn c¤p 85 hoàn ð°ng, có th¬ xu¤t hi®n biªn d¸ thành Bàng giäi bäo bäo #Y loÕi hình NgoÕi #W có ðÆng c¤p tß½ng Ñng. #r#c00FF00 (có th¬ ðªn ch² Vân Diêu Diêu [183, 156] · LÕc Dß½ng ch÷n chÑc nång hoàn ð°ng ð¬ hoàn ð°ng trân thú.)	1	4	1	5	1	300100	92	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	0
30309169	3	3	9	169	Charm3_10	Cao c¤p hoàn ð°ng ðan: Tê Ði¬u	Khi ðem trân thú trß·ng thành t× c¤p 55 ðªn c¤p 85 hoàn ð°ng, có th¬ xu¤t hi®n biªn d¸ thành Tê Ði¬u bäo bäo #Y loÕi hình Nµi#Wcó ðÆng c¤p tß½ng Ñng. #r#c00FF00 (có th¬ ðªn ch² Vân Diêu Diêu [183, 156] · LÕc Dß½ng ch÷n chÑc nång hoàn ð°ng ð¬ hoàn ð°ng trân thú.)	1	4	1	5	1	300100	92	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	0
30309170	3	3	9	170	Charm3_10	Cao c¤p hoàn ð°ng ðan: Áp ChuÖ Thú	Khi ðem trân thú trß·ng thành t× c¤p 55 ðªn c¤p 85 hoàn ð°ng, có th¬ xu¤t hi®n biªn d¸ thành Áp ChuÖ Thú bäo bäo #Y loÕi hình Nµi#Wcó ðÆng c¤p tß½ng Ñng. #r#c00FF00 (có th¬ ðªn ch² Vân Diêu Diêu [183, 156] · LÕc Dß½ng ch÷n chÑc nång hoàn ð°ng ð¬ hoàn ð°ng trân thú.)	1	4	1	5	1	300100	92	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	0
30309171	3	3	9	171	Charm3_10	Cao c¤p hoàn ð°ng ðan: Tuyªt H°	Khi ðem trân thú trß·ng thành t× c¤p 55 ðªn c¤p 85 hoàn ð°ng, có th¬ xu¤t hi®n biªn d¸ thành Tuyªt H° bäo bäo #Y loÕi hình NgoÕi #W có ðÆng c¤p tß½ng Ñng. #r#c00FF00 (có th¬ ðªn ch² Vân Diêu Diêu [183, 156] · LÕc Dß½ng ch÷n chÑc nång hoàn ð°ng ð¬ hoàn ð°ng trân thú.)	1	4	1	5	1	300100	92	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	0
30309172	3	3	9	172	Charm3_10	Hoàn Ð°ng Ð½n cao c¤p: Xuyên S½n Giáp	Hoàn ð°ng cho Trân Thú thành niên t× c¤p 55 ðªn c¤p 85, có th¬ biªn d¸ tiªn hóa thành Trân Thú có ðÆng c¤p tß½ng Ñng #YloÕi hình quân bình#W: Xuyên S½n Giáp Bäo Bäo.#r#c00FF00 (Có th¬ sØ døng · ch² Vân Diêu Diêu LÕc Dß½ng [183,156] sau khi ch÷n chÑc nång hoàn ð°ng.)	1	4	1	5	1	300100	92	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	0
30309173	3	3	9	173	Charm3_10	Hoàn Ð°ng Ð½n cao c¤p: ÐÕi Giáp Trùng	Khi ðem trân thú trß·ng thành t× c¤p 55 ðªn c¤p 85 hoàn ð°ng, có th¬ xu¤t hi®n biªn d¸ thành Giáp Trùng bäo bäo #YloÕi hình Bình#W có ðÆng c¤p tß½ng Ñng. #r#c00FF00 (có th¬ ðªn ch² Vân Diêu Diêu [183, 156] · LÕc Dß½ng ch÷n chÑc nång hoàn ð°ng ð¬ hoàn ð°ng trân thú.)	1	4	1	5	1	300100	92	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	0
30309174	3	3	9	174	Charm3_10	Cao c¤p hoàn ð°ng ðan: Ðß½ng H²	Khi ðem trân thú trß·ng thành t× c¤p 55 ðªn c¤p 85 hoàn ð°ng, có th¬ xu¤t hi®n biªn d¸ thành Ðß½ng H² bäo bäo  #Y loÕi hình Nµi#W có ðÆng c¤p tß½ng Ñng. #r#c00FF00 (có th¬ ðªn ch² Vân Diêu Diêu [183, 156] · LÕc Dß½ng ch÷n chÑc nång hoàn ð°ng ð¬ hoàn ð°ng trân thú.)	1	4	1	5	1	300100	92	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	0
30309175	3	3	9	175	Charm3_10	Cao c¤p hoàn ð°ng ðan: Häi T£c ThØ	Khi ðem trân thú trß·ng thành t× c¤p 55 ðªn c¤p 85 hoàn ð°ng, có th¬ xu¤t hi®n biªn d¸ thành #Y loÕi hình NgoÕi #WHäi T£c ThØ bäo bäo. #r#c00FF00 (có th¬ ðªn ch² Vân Diêu Diêu [183, 156] · LÕc Dß½ng ch÷n chÑc nång hoàn ð°ng ð¬ hoàn ð°ng trân thú.) 	1	4	1	5	1	300100	92	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	0
30309176	3	3	9	176	Charm3_9	S½ C¤p Hoàn Ð°ng Ðan: Bäo Sß½ng Ð°ng TØ	Khi ðem trân thú trß·ng thành c¤p 5 ho£c c¤p 45 hoàn ð°ng, có th¬ xu¤t hi®n biªn d¸ thành #Y loÕi hình Nµi#WBäo Tß½ng Ð°ng TØ bäo bäo. #r#c00FF00 (có th¬ ðªn ch² Vân Diêu Diêu [183, 156] · LÕc Dß½ng ch÷n chÑc nång hoàn ð°ng ð¬ hoàn ð°ng trân thú.) 	1	4	1	5	1	300100	92	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	0
30309177	3	3	9	177	Charm3_10	Cao C¤p Hoàn Ð°ng Ðan: Bäo Sß½ng Ð°ng TØ	Khi ðem trân thú trß·ng thành t× c¤p 55 ðªn c¤p 85 hoàn ð°ng, có th¬ xu¤t hi®n biªn d¸ thành #Y loÕi hình Nµi#WBäo Tß½ng Ð°ng TØ bäo bäo. #r#c00FF00 (có th¬ ðªn ch² Vân Diêu Diêu [183, 156] · LÕc Dß½ng ch÷n chÑc nång hoàn ð°ng ð¬ hoàn ð°ng trân thú.) 	1	4	1	5	1	300100	92	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	0
30309178	3	3	9	178	Charm3_9	S½ C¤p Hoàn Ð°ng Ðan: Thø ÐÕi Hùng	Khi ðem trân thú trß·ng thành c¤p 5 ho£c c¤p 45 hoàn ð°ng, có th¬ xu¤t hi®n biªn d¸ thành Thø ÐÕi Hùng bäo bäo #Y loÕi hình Nµi#W có ðÆng c¤p tß½ng Ñng. #r#c00FF00 (có th¬ ðªn ch² Vân Diêu Diêu [183, 156] · LÕc Dß½ng ch÷n chÑc nång hoàn ð°ng ð¬ hoàn ð°ng trân thú.)	1	4	1	5	1	300100	92	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	0
30309179	3	3	9	179	Charm3_10	Cao c¤p hoàn ð°ng ðan: Thø ÐÕi Hùng	Khi ðem trân thú trß·ng thành t× c¤p 55 ðªn c¤p 85 hoàn ð°ng, có th¬ xu¤t hi®n biªn d¸ thành Thø ÐÕi Hùng bäo bäo #Y loÕi hình Nµi#Wcó ðÆng c¤p tß½ng Ñng. #r#c00FF00 (có th¬ ðªn ch² Vân Diêu Diêu [183, 156] · LÕc Dß½ng ch÷n chÑc nång hoàn ð°ng ð¬ hoàn ð°ng trân thú.)	1	4	1	5	1	300100	92	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	0
30309180	3	3	9	180	Charm3_9	S½ C¤p Hoàn Ð°ng Ðan: Hoan LÕc Trß	Khi ðem trân thú trß·ng thành c¤p 5 ho£c c¤p 45 hoàn ð°ng, có th¬ xu¤t hi®n biªn d¸ thành Hoan LÕc Trß bäo bäo #Y loÕi hình NgoÕi #Wcó ðÆng c¤p tß½ng Ñng. #r#c00FF00 (có th¬ ðªn ch² Vân Diêu Diêu [183, 156] · LÕc Dß½ng ch÷n chÑc nång hoàn ð°ng ð¬ hoàn ð°ng trân thú.)	1	4	1	5	1	300100	92	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	0
30309181	3	3	9	181	Charm3_10	Cao c¤p hoàn ð°ng ðan: Hoan LÕc Trß	Khi ðem trân thú trß·ng thành t× c¤p 55 ðªn c¤p 85 hoàn ð°ng, có th¬ xu¤t hi®n biªn d¸ thành Hoan LÕc Trß bäo bäo #Y loÕi hình NgoÕi #W có ðÆng c¤p tß½ng Ñng. #r#c00FF00 (có th¬ ðªn ch² Vân Diêu Diêu [183, 156] · LÕc Dß½ng ch÷n chÑc nång hoàn ð°ng ð¬ hoàn ð°ng trân thú.)	1	4	1	5	1	300100	92	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	0
30309182	3	3	9	182	Charm3_9	S½ C¤p Hoàn Ð°ng Ðan: Ðß¶ng Trang ThØ	Khi ðem trân thú trß·ng thành c¤p 5 ho£c c¤p 45 hoàn ð°ng, có th¬ xu¤t hi®n biªn d¸ thành Ðß¶ng Trang ThØ bäo bäo #Y loÕi hình NgoÕi #W có ðÆng c¤p tß½ng Ñng. #r#c00FF00 (có th¬ ðªn ch² Vân Diêu Diêu [183, 156] · LÕc Dß½ng ch÷n chÑc nång hoàn ð°ng ð¬ hoàn ð°ng trân thú.)	1	4	1	5	1	300100	92	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	0
30309183	3	3	9	183	Charm3_10	Cao C¤p Hoàn Ð°ng Ðan: Ðß¶ng Trang ThØ	Khi ðem trân thú trß·ng thành t× c¤p 55 ðªn c¤p 85 hoàn ð°ng, có th¬ xu¤t hi®n biªn d¸ thành Ðß¶ng Trang ThØ bäo bäo #Y loÕi hình NgoÕi #Wcó ðÆng c¤p tß½ng Ñng. #r#c00FF00 (có th¬ ðªn ch² Vân Diêu Diêu [183, 156] · LÕc Dß½ng ch÷n chÑc nång hoàn ð°ng ð¬ hoàn ð°ng trân thú.)	1	4	1	5	1	300100	92	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	0
30309184	3	3	9	184	Charm3_9	S½ c¤p hoàn ð°ng ðan: Niên Thú	Khi ðem trân thú trß·ng thành c¤p 5 ho£c c¤p 45 hoàn ð°ng, có th¬ xu¤t hi®n biªn d¸ thành Niên Thú bäo bäo #Y loÕi hình NgoÕi #W có ðÆng c¤p tß½ng Ñng. #r#c00FF00 (có th¬ ðªn ch² Vân Diêu Diêu [183, 156] · LÕc Dß½ng ch÷n chÑc nång hoàn ð°ng ð¬ hoàn ð°ng trân thú.) 	1	4	1	5	1	300100	92	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	0
30309185	3	3	9	185	Charm3_10	Cao c¤p hoàn ð°ng ðan: Niên Thú	Khi ðem trân thú trß·ng thành t× c¤p 55 ðªn c¤p 85 hoàn ð°ng, có th¬ xu¤t hi®n biªn d¸ thành Niên Thú bäo bäo #Y loÕi hình NgoÕi #W có ðÆng c¤p tß½ng Ñng. #r#c00FF00 (có th¬ ðªn ch² Vân Diêu Diêu [183, 156] · LÕc Dß½ng ch÷n chÑc nång hoàn ð°ng ð¬ hoàn ð°ng trân thú.)	1	4	1	5	1	300100	92	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	0
30309186	3	3	9	186	Charm3_9	S½ c¤p hoàn ð°ng ðan: Uyên ¿½ng	Khi ðem trân thú trß·ng thành c¤p 5 ho£c c¤p 45 hoàn ð°ng, có th¬ xu¤t hi®n biªn d¸ thành Uyên ¿½ng bäo bäo #Y loÕi hình Nµi #Wcó ðÆng c¤p tß½ng Ñng. #r#c00FF00 (có th¬ ðªn ch² Vân Diêu Diêu [183, 156] · LÕc Dß½ng ch÷n chÑc nång hoàn ð°ng ð¬ hoàn ð°ng trân thú.)	1	4	1	5	1	300100	92	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	1
30309187	3	3	9	187	Charm3_10	Cao c¤p hoàn ð°ng ðan: Uyên ¿½ng	Khi ðem trân thú trß·ng thành t× c¤p 55 ðªn c¤p 85 hoàn ð°ng, có th¬ xu¤t hi®n biªn d¸ thành Uyên ¿½ng bäo bäo #Y loÕi hình Nµi#W có ðÆng c¤p tß½ng Ñng. #r#c00FF00 (có th¬ ðªn ch² Vân Diêu Diêu [183, 156] · LÕc Dß½ng ch÷n chÑc nång hoàn ð°ng ð¬ hoàn ð°ng trân thú.)	1	4	1	5	1	300100	92	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	1
30309188	3	3	9	188	Charm3_9	Hoàn Ð°ng Ðan s½ c¤p: Bï Dñc Ði¬u	Khi ðem trân thú trß·ng thành c¤p 5 ho£c c¤p 45 hoàn ð°ng, có th¬ xu¤t hi®n biªn d¸ thành Bï Dñc Ði¬u bäo bäo #Y loÕi hình Nµi #Wcó ðÆng c¤p tß½ng Ñng. #r#c00FF00 (có th¬ ðªn ch² Vân Diêu Diêu [183, 156] · LÕc Dß½ng ch÷n chÑc nång hoàn ð°ng ð¬ hoàn ð°ng trân thú.)	1	4	1	5	1	300100	92	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	1
30309189	3	3	9	189	Charm3_10	Hoàn Ð°ng Ðan cao c¤p: Bï Dñc Ði¬u	Khi ðem trân thú trß·ng thành t× c¤p 55 ðªn c¤p 85 hoàn ð°ng, có th¬ xu¤t hi®n biªn d¸ thành Bï Dñc Ði¬u Bäo Bäo #Y loÕi hình Nµi#W có ðÆng c¤p tß½ng Ñng. #r#c00FF00 (có th¬ ðªn ch² Vân Diêu Diêu [183, 156] · LÕc Dß½ng ch÷n chÑc nång hoàn ð°ng ð¬ hoàn ð°ng trân thú.)	1	4	1	5	1	300100	92	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	1
30309190	3	3	9	190	Charm3_9	S½ C¤p Hoàn Ð°ng Ðan: Ng¯c Ng¯c Ngßu	Hoàn ð°ng Trân Thú Trß·ng Thành ðÆng c¤p mang theo t× 5 ðªn 45, biªn hóa thành #WNg¯c Ng¯c Ngßu Bäo Bäo #YloÕi hình ngoÕi công có ðÆng c¤p tß½ng Ñng. #r#c00FF00(Có th¬ ðªn LÕc Dß½ng [183,156]Vân Diêu Diêu lña ch÷n chÑc nång hoàn ð°ng ð¬ sØ døng)	1	4	1	5	1	300100	92	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	1
30309191	3	3	9	191	Charm3_10	Cao C¤p Hoàn Ð°ng Ðan: Ng¯c Ng¯c Ngßu	Hoàn ð°ng Trân Thú Trß·ng Thành ðÆng c¤p mang theo t× 55 ðªn 85, biªn hóa thành #WNg¯c Ng¯c Ngßu Bäo Bäo #YloÕi hình ngoÕi công có ðÆng c¤p tß½ng Ñng. #r#c00FF00(Có th¬ ðªn LÕc Dß½ng [183,156]Vân Diêu Diêu lña ch÷n chÑc nång hoàn ð°ng ð¬ sØ døng)	1	4	1	5	1	300100	92	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	1
30309192	3	3	9	192	Charm3_9	Hoàn Ð°ng Ðan S½ C¤p: go TØ	Hoàn ð°ng cho Trân Thú thành niên t× c¤p 5 ðªn c¤p 45, có th¬ biªn d¸ tiªn hóa thành Trân Thú có ðÆng c¤p tß½ng Ñng #YloÕi hình ngoÕi công#W: go TØ Bäo Bäo.#r#c00FF00 (Có th¬ sØ døng · ch² Vân Diêu Diêu LÕc Dß½ng [183,156] sau khi ch÷n chÑc nång hoàn ð°ng.)	1	4	1	5	1	300100	92	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	1
30309193	3	3	9	193	Charm3_10	Hoàn Ð°ng Ðan Cao C¤p: go TØ	Hoàn ð°ng cho Trân Thú thành niên t× c¤p 55 ðªn c¤p 85, có th¬ biªn d¸ tiªn hóa thành Trân Thú có ðÆng c¤p tß½ng Ñng #YloÕi hình ngoÕi công#W: go TØ Bäo Bäo.#r#c00FF00 (Có th¬ sØ døng · ch² Vân Diêu Diêu LÕc Dß½ng [183,156] sau khi ch÷n chÑc nång hoàn ð°ng.)	1	4	1	5	1	300100	92	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	1
30309194	3	3	9	194	Charm3_9	Hoàn Ð°ng Ðan S½ C¤p: Linh Th¯ Thú	Hoàn ð°ng cho Trân Thú thành niên t× c¤p 5 ðªn c¤p 45, có th¬ biªn d¸ tiªn hóa thành Trân Thú có ðÆng c¤p tß½ng Ñng #YloÕi hình nµi công#W: Linh Th¯ Thú Bäo Bäo.#r#c00FF00 (Có th¬ sØ døng · ch² Vân Diêu Diêu LÕc Dß½ng [183,156] sau khi ch÷n chÑc nång hoàn ð°ng.)	1	4	1	5	1	300100	92	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	1
30309195	3	3	9	195	Charm3_10	Hoàn Ð°ng Ðan Cao C¤p: Linh Th¯ Thú	Hoàn ð°ng cho Trân Thú thành niên t× c¤p 55 ðªn c¤p 85, có th¬ biªn d¸ tiªn hóa thành Trân Thú có ðÆng c¤p tß½ng Ñng #YloÕi hình nµi công#W: Linh Th¯ Thú Bäo Bäo.#r#c00FF00 (Có th¬ sØ døng · ch² Vân Diêu Diêu LÕc Dß½ng [183,156] sau khi ch÷n chÑc nång hoàn ð°ng.)	1	4	1	5	1	300100	92	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	1
30309196	3	3	9	196	Charm3_9	Hoàn Ð°ng Ðan S½ C¤p: Phª Sài	Hoàn ð°ng cho Trân Thú thành niên t× c¤p 5 ðªn c¤p 45, có th¬ biªn d¸ tiªn hóa thành Trân Thú có ðÆng c¤p tß½ng Ñng #YloÕi hình ngoÕi công#W: Phª Sài Bäo Bäo.#r#c00FF00 (Có th¬ sØ døng · ch² Vân Diêu Diêu LÕc Dß½ng [183,156] sau khi ch÷n chÑc nång hoàn ð°ng.)	1	4	1	5	1	300100	92	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	1
30309197	3	3	9	197	Charm3_10	Hoàn Ð°ng Ðan Cao C¤p: Phª Sài	Hoàn ð°ng cho Trân Thú thành niên t× c¤p 55 ðªn c¤p 85, có th¬ biªn d¸ tiªn hóa thành Trân Thú có ðÆng c¤p tß½ng Ñng #YloÕi hình ngoÕi công#W: Phª Sài Bäo Bäo.#r#c00FF00 (Có th¬ sØ døng · ch² Vân Diêu Diêu LÕc Dß½ng [183,156] sau khi ch÷n chÑc nång hoàn ð°ng.)	1	4	1	5	1	300100	92	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	1
30309202	3	3	9	200	Charm3_9	S½ C¤p Hoàn Ð°ng Ðan: Hùng Miêu Song Hi®p	Có th¬ mang trân thú thß¶ng c¤p 5 và 45 hoàn ð°ng, sau ðó biªn d¸ tiªn hóa thành Hùng Miêu Song Hi®p#Y loÕi hình Bình#W có c¤p mang theo tß½ng Ñng. #r#c00FF00 (Có th¬ ðªn LÕc Dß½ng [183,156] Vân Diêu Diêu ð¬ thñc hi®n tính nång hoàn ð°ng)	1	4	1	5	1	300100	86	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	1
30309203	3	3	9	201	Charm3_10	Cao C¤p Hoàn Ð°ng Ðan: Hùng Miêu Song Hi®p	Có th¬ mang trân thú thß¶ng c¤p 55 và 85 hoàn ð°ng, sau ðó biªn d¸ tiªn hóa thành Hùng Miêu Song Hi®p#Y loÕi hình Bình#W có c¤p mang theo tß½ng Ñng. #r#c00FF00 (Có th¬ ðªn LÕc Dß½ng [183,156] Vân Diêu Diêu ð¬ thñc hi®n tính nång hoàn ð°ng)	1	4	1	5	1	300100	86	1	-1	-1	-1	5	Ð° dùng Trân thú	1	0	2005	-1	1
30309600	3	3	9	600	Cloth2_12	TrÑng Trân Thú: Long Miêu	TrÑng trân thú quý hiªm, có th¬ n· ra trân thú bäo bäo: Long Miêu #Gc¤p 5#W loÕi hình #YNgoÕi#W. #r#c00FF00 (Nh¤p chuµt phäi ð¬ sØ døng) 	5	4	1	5	1	300027	78	1	-1	-1	-1	0	TrÑng trân thú	1	0	2005	-1	0
30309601	3	3	9	601	Cloth2_12	TrÑng Trân Thú: Long Miêu	TrÑng trân thú quý hiªm, có th¬ n· ra trân thú bäo bäo: Long Miêu #Gc¤p 45#W loÕi hình #YNgoÕi#W. #r#c00FF00 (Nh¤p chuµt phäi ð¬ sØ døng) 	45	4	1	5	1	300027	78	1	-1	-1	-1	0	TrÑng trân thú	2	0	2005	-1	0
30309602	3	3	9	602	Cloth2_12	TrÑng Trân Thú: Long Miêu	TrÑng trân thú quý hiªm, có th¬ n· ra trân thú bäo bäo: Long Miêu #Gc¤p 55#W loÕi hình #YNgoÕi#W. #r#c00FF00 (Nh¤p chuµt phäi ð¬ sØ døng) 	55	4	1	5	1	300027	78	1	-1	-1	-1	0	TrÑng trân thú	3	0	2005	-1	0
30309603	3	3	9	603	Cloth2_12	TrÑng Trân Thú: Long Miêu	TrÑng trân thú quý hiªm, có th¬ n· ra trân thú bäo bäo: Long Miêu #Gc¤p 65#W loÕi hình #YNgoÕi#W. #r#c00FF00 (Nh¤p chuµt phäi ð¬ sØ døng) 	65	4	1	5	1	300027	78	1	-1	-1	-1	0	TrÑng trân thú	4	0	2005	-1	0
30309604	3	3	9	604	Cloth2_12	TrÑng Trân Thú: Long Miêu	TrÑng trân thú quý hiªm, có th¬ n· ra trân thú bäo bäo: Long Miêu #Gc¤p 75#W loÕi hình #YNgoÕi#W. #r#c00FF00 (Nh¤p chuµt phäi ð¬ sØ døng) 	75	4	1	5	1	300027	78	1	-1	-1	-1	0	TrÑng trân thú	5	0	2005	-1	0
30309605	3	3	9	605	Cloth2_12	TrÑng Trân Thú: Long Miêu	TrÑng trân thú quý hiªm, có th¬ n· ra trân thú bäo bäo: Long Miêu #Gc¤p 85#W loÕi hình #YNgoÕi#W. #r#c00FF00 (Nh¤p chuµt phäi ð¬ sØ døng) 	85	4	1	5	1	300027	78	1	-1	-1	-1	0	TrÑng trân thú	6	0	2005	-1	0
30309606	3	3	9	606	Cloth2_12	TrÑng Trân Thú: Long Miêu	TrÑng trân thú quý hiªm, có th¬ n· ra trân thú bäo bäo: Long Miêu #Gc¤p 95#W loÕi hình #YNgoÕi#W. #r#c00FF00 (Nh¤p chuµt phäi ð¬ sØ døng) 	95	4	1	5	1	300027	78	1	-1	-1	-1	0	TrÑng trân thú	7	0	2005	-1	0
30309607	3	3	9	607	Cloth2_12	TrÑng trân thú: Hùng Miêu	TrÑng trân thú quý hiªm, có th¬ n· ra trân thú bäo bäo: Hùng Miêu #Gc¤p 5#W loÕi #YloÕi hình Bình#W. #r#c00FF00 (Nh¤p chuµt phäi ð¬ sØ døng) 	5	4	1	5	1	300027	78	1	-1	-1	-1	0	TrÑng trân thú	1	0	2005	-1	0
30309608	3	3	9	608	Cloth2_12	TrÑng trân thú: Hùng Miêu	TrÑng trân thú quý hiªm, có th¬ n· ra trân thú bäo bäo: Hùng Miêu #Gc¤p 45#W loÕi #YloÕi hình Bình#W. #r#c00FF00 (Nh¤p chuµt phäi ð¬ sØ døng) 	45	4	1	5	1	300027	78	1	-1	-1	-1	0	TrÑng trân thú	2	0	2005	-1	0
30309609	3	3	9	609	Cloth2_12	TrÑng trân thú: Hùng Miêu	TrÑng trân thú quý hiªm, có th¬ n· ra trân thú bäo bäo: Hùng Miêu #Gc¤p 55#W loÕi #YloÕi hình Bình#W. #r#c00FF00 (Nh¤p chuµt phäi ð¬ sØ døng) 	55	4	1	5	1	300027	78	1	-1	-1	-1	0	TrÑng trân thú	3	0	2005	-1	0
