INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	FLOAT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	FLOAT	FLOAT	FLOAT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
10008	H¥u bàn Mao	1	30	326	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	107	1	1	-1	100	100	set:CommonNPCHeader7 image:CommonNPCHeader7_14	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10009	Bàng Hoä Kª	1	20	201	0	10	3	-1	8	20	1	0.1	1	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	107	1	1	-1	100	100	set:CommonNPCHeader7 image:CommonNPCHeader7_14	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10010	Chúc Tam Tß	1	30	326	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2116	1	1	-1	100	100	set:CommonNPCHeader13 image:CommonNPCHeader13_8	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10011	Vân H« H«	1	30	326	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	294	1	1	-1	100	100	set:CommonNPCHeader4 image:CommonNPCHeader4_25	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10012	Cao Dß½ng	1	35	374	0	10	3	-1	8	20	1	0.1	1	0	983	461	983	461	4768	1117	0	0	395	68	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2104	1	1	-1	100	100	set:CommonNPCHeader13 image:CommonNPCHeader13_12	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10013	Mã Lan	1	24	235	0	10	3	-1	8	20	1	0.1	1	0	678	318	678	318	2878	771	0	0	236	47	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2096	1	1	-1	100	100	set:CommonNPCHeader13 image:CommonNPCHeader13_14	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10014	Sa Y Liên	1	20	201	0	10	3	-1	8	20	1	0.1	1	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2096	1	1	-1	100	100	set:CommonNPCHeader13 image:CommonNPCHeader13_14	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10015	Lan Tß LÕc Ð£c	1	20	201	0	10	3	-1	8	20	1	0.1	1	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	351	1	1	-1	100	100	set:CommonNPCHeader11 image:CommonNPCHeader11_15	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10016	Ba Nhî	1	20	201	0	10	3	-1	8	20	1	0.1	1	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	352	1	1	-1	100	100	set:CommonNPCHeader11 image:CommonNPCHeader11_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10017	Trß½ng Thi«n Thi«n	1	20	201	0	10	3	-1	8	20	1	0.1	1	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2121	1	1	-1	100	100	set:CommonNPCHeader14 image:CommonNPCHeader14_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10018	NhÕc Uy¬n Uy¬n	1	20	201	0	10	3	-1	8	20	1	0.1	1	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2122	1	1	-1	100	100	set:CommonNPCHeader14 image:CommonNPCHeader14_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10019	Kh¡c Lý Mµc	1	20	201	0	10	3	-1	8	20	1	0.1	1	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2114	1	1	-1	100	100	set:CommonNPCHeader13 image:CommonNPCHeader13_10	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10020	Cách L² Nhî	1	20	201	0	10	3	-1	8	20	1	0.1	1	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2020	1	1	-1	100	100	set:FightNPCHeader2 image:FightNPCHeader2_20	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10021	Ð² B¤t Ð¢ng	1	20	201	0	10	3	-1	8	20	1	0.1	1	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	265	1	1	-1	100	100	set:CommonNPCHeader9 image:CommonNPCHeader9_2	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10022	Ð² Hoàng Ð¢ng	1	20	201	0	10	3	-1	8	20	1	0.1	1	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	265	1	1	-1	100	100	set:CommonNPCHeader9 image:CommonNPCHeader9_2	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10023	Ð² Thanh Ð¢ng	1	20	201	0	10	3	-1	8	20	1	0.1	1	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	265	1	1	-1	100	100	set:CommonNPCHeader9 image:CommonNPCHeader9_2	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10024	Ngäi Nhî Ð¸ch Kh¡c	1	20	201	0	10	3	-1	8	20	1	0.1	1	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2100	1	1	-1	100	100	set:CommonNPCHeader13 image:CommonNPCHeader13_8	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10025	Tát LÕp	1	20	201	0	10	3	-1	8	20	1	0.1	1	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2100	1	1	-1	100	100	set:CommonNPCHeader13 image:CommonNPCHeader13_8	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10026	Di®p Hàng	1	20	201	0	10	3	-1	8	20	1	0.1	1	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2108	1	1	-1	100	100	set:CommonNPCHeader13 image:CommonNPCHeader13_25	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10027	Y Mµng	1	20	201	0	10	3	-1	8	20	1	0.1	1	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2120	1	1	-1	100	100	set:CommonNPCHeader14 image:CommonNPCHeader14_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10028	NÕp Nhî Tß Ðinh	1	20	201	0	10	3	-1	8	20	1	0.1	1	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2112	1	1	-1	100	100	set:CommonNPCHeader13 image:CommonNPCHeader13_12 	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10029	Th¦m Thi«n Quyên	1	20	201	0	10	3	-1	8	20	1	0.1	1	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2124	1	1	-1	100	100	set:CommonNPCHeader14 image:CommonNPCHeader14_2	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10030	Gia Lam	1	20	201	0	10	3	-1	8	20	1	0.1	1	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2120	1	1	-1	100	100	set:CommonNPCHeader14 image:CommonNPCHeader14_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10031	Y Sa	1	20	201	0	10	3	-1	8	20	1	0.1	1	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2097	1	1	-1	100	100	set:CommonNPCHeader14 image:CommonNPCHeader14_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10032	C± Ly	1	20	201	0	10	3	-1	8	20	1	0.1	1	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2121	1	1	-1	100	100	set:CommonNPCHeader14 image:CommonNPCHeader14_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10033	A Ð« Ti®p	1	60	844	0	10	3	-1	8	20	1	0.1	1	0	1760	787	1760	787	11176	1905	0	0	977	116	5	5	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	245	1	1	-1	100	100	set:CommonNPCHeader8 image:CommonNPCHeader8_6	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10034	MÕt Duy KÏ	1	30	326	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	244	1	1	-1	100	100	set:CommonNPCHeader5 image:CommonNPCHeader5_20	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10035	Nhuª Na	1	30	326	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2096	1	1	-1	100	100	set:CommonNPCHeader13 image:CommonNPCHeader13_14	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10036	Châu Vån Nguyên	1	35	374	0	10	3	-1	8	20	1	0.1	1	0	983	461	983	461	4768	1117	0	0	395	68	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	127	1	1	-1	100	100	set:CommonNPCHeader5 image:CommonNPCHeader5_25	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10037	LÕc ÐÕt ÐÕo Nhân	1	35	374	0	10	3	-1	8	20	1	0.1	1	0	983	461	983	461	4768	1117	0	0	395	68	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	338	1	1	-1	100	100	set:CommonNPCHeader4 image:CommonNPCHeader4_19	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10038	Tu® Nguyên	1	35	374	0	10	3	-1	8	20	1	0.1	1	0	983	461	983	461	4768	1117	0	0	395	68	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	111	1	1	-1	100	100	set:CommonNPCHeader6 image:CommonNPCHeader6_18	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10039	HÑa Ti¬u Tßþng	1	35	374	0	10	3	-1	8	20	1	0.1	1	0	983	461	983	461	4768	1117	0	0	395	68	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	355	1	1	-1	100	100	set:CommonNPCHeader5 image:CommonNPCHeader5_8	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10040	Dß½ng Nghi Trung	1	35	374	0	10	3	-1	8	20	1	0.1	1	0	983	461	983	461	4768	1117	0	0	395	68	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	344	1	1	-1	100	100	set:CommonNPCHeader9 image:CommonNPCHeader9_6	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10041	Quan Sách	1	35	374	0	10	3	-1	8	20	1	0.1	1	0	983	461	983	461	4768	1117	0	0	395	68	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	340	1	1	-1	100	100	set:CommonNPCHeader9 image:CommonNPCHeader9_2	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10042	H°ng Li­u	1	35	374	0	10	3	-1	8	20	1	0.1	1	0	983	461	983	461	4768	1117	0	0	395	68	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	224	1	1	-1	100	100	set:CommonNPCHeader9 image:CommonNPCHeader9_9	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10043	Bäo Tam Nß½ng	1	35	374	0	10	3	-1	8	20	1	0.1	1	0	983	461	983	461	4768	1117	0	0	395	68	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	215	1	1	-1	100	100	set:CommonNPCHeader9 image:CommonNPCHeader9_8	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10044	Bän T×	1	35	374	0	10	3	-1	8	20	1	0.1	1	0	983	461	983	461	4768	1117	0	0	395	68	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	319	1	1	-1	100	100	set:CommonNPCHeader6 image:CommonNPCHeader6_20	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10045	Ni Nhßþc Mßu	1	42	496	0	10	3	-1	8	20	1	0.1	1	0	1177	553	1177	553	6422	1338	0	0	515	81	4	4	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	351	1	1	-1	100	100	set:CommonNPCHeader11 image:CommonNPCHeader11_15	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10046	Lý Chiêu U¤t	1	60	844	0	10	3	-1	8	20	1	0.1	1	0	1760	787	1760	787	11176	1905	0	0	977	116	5	5	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	200	1	1	-1	100	100	set:CommonNPCHeader5 image:CommonNPCHeader5_19	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10047	Tri®u Møc	1	40	475	0	10	3	-1	8	20	1	0.1	1	0	1122	527	1122	527	6120	1275	0	0	491	78	4	4	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	32	1	1	-1	100	100	set:CommonNPCHeader3 image:CommonNPCHeader3_14	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10048	Gia Lu§t Ki®t Thi®u	1	32	345	0	10	3	-1	8	20	1	0.1	1	0	900	422	900	422	4364	1023	0	0	313	62	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	269	1	1	-1	100	100	set:CommonNPCHeader5 image:CommonNPCHeader5_12	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10049	Tông Khách B¯	1	32	345	0	10	3	-1	8	20	1	0.1	1	0	900	422	900	422	4364	1023	0	0	313	62	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	78	1	1	-1	100	100	set:CommonNPCHeader3 image:CommonNPCHeader3_24	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10050	Ô Minh Th¤m	1	20	201	0	10	3	-1	8	20	1	0.1	1	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2107	1	1	-1	100	100	set:CommonNPCHeader14 image:CommonNPCHeader14_2	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10051	H°ng Li­u Muµi Muµi	1	20	201	0	10	3	-1	8	20	1	0.1	1	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	245	1	1	-1	100	100	set:CommonNPCHeader8 image:CommonNPCHeader8_6	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10052	Ti«n Hoành Trø	1	20	201	0	10	3	-1	8	20	1	0.1	1	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	418	1	1	-1	100	100	set:CommonNPCHeader10 image:CommonNPCHeader10_9	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10053	Cung Thái Ðình	1	20	201	0	10	3	-1	8	20	1	0.1	1	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	294	1	1	-1	100	100	set:CommonNPCHeader4 image:CommonNPCHeader4_25	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10054	Trß½ng Di®c Canh	1	20	201	0	10	3	-1	8	20	1	0.1	1	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	88	1	1	-1	100	100	set:CommonNPCHeader8 image:CommonNPCHeader8_25	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10057	BÕch LÕc Ðà	1	20	201	0	10	3	-1	8	20	1	0.1	0	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2148	0	1	-1	100	100	set:CommonNPCHeader8 image:CommonNPCHeader8_26	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	16	10	0	0	2	1	0	0	0
10080	Ngß¶i d¸ch chuy¬n	1	80	1310	0	10	3	-1	8	20	1	0.1	1	0	2342	1047	2342	1047	17576	2535	0	0	1625	154	7	7	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2502	1	1	-1	100	100	set:CommonNPCHeader16 image:CommonNPCHeader16_15	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	32	10	0	0	2	1	0	0	0
10081	Ngß¶i tiªp dçn	1	80	1310	0	10	3	-1	8	20	1	0.1	1	0	2342	1047	2342	1047	17576	2535	0	0	1625	154	7	7	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2503	1	1	-1	100	100	set:CommonNPCHeader16 image:CommonNPCHeader16_13	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	32	10	0	0	2	1	0	0	0
10082	Ngß¶i truy«n công	1	100	1684	0	10	3	-1	8	20	1	0.1	1	0	3481	1308	3481	1308	25320	3165	0	0	2028	193	9	9	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2504	1	1	-1	100	100	set:CommonNPCHeader16 image:CommonNPCHeader16_14	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	32	10	0	0	2	1	0	0	0
10083	Ð® tØ thông thß¶ng	1	50	648	0	10	3	-1	8	20	1	0.1	1	0	1469	657	1469	657	8480	1590	0	0	714	97	5	5	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2505	1	1	-1	100	100	set:CommonNPCHeader16 image:CommonNPCHeader16_12	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	32	10	0	0	2	1	0	0	0
10084	Chß·ng Môn Nhân	1	120	2023	0	10	3	-1	8	20	1	0.1	1	0	4174	1568	4174	1568	32384	3795	0	0	2431	231	10	10	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2506	1	1	-1	100	100	set:CommonNPCHeader16 image:CommonNPCHeader16_11	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	32	10	0	0	2	1	0	0	0
10085	Nha Hoàn 1	1	20	201	0	10	3	-1	8	20	1	0.1	1	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2513	1	1	-1	100	100	set:CommonNPCHeader16 image:CommonNPCHeader16_18	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	32	10	0	0	2	1	0	0	0
10086	Nha Hoàn 2	1	20	201	0	10	3	-1	8	20	1	0.1	1	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2514	1	1	-1	100	100	set:CommonNPCHeader16 image:CommonNPCHeader16_19	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	32	10	0	0	2	1	0	0	0
10087	Lão Thái Thái	1	80	1310	0	10	3	-1	8	20	1	0.1	1	0	2342	1047	2342	1047	17576	2535	0	0	1625	154	7	7	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2515	1	1	-1	100	100	set:CommonNPCHeader16 image:CommonNPCHeader16_17	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	32	10	0	0	2	1	0	0	0
10088	Linh Dß½ng	1	30	326	0	60	3	-1	8	20	1	0.1	0	0	844	396	844	396	4096	960	0	0	294	58	3	3	2500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2508	1	0	2	100	100	set:RideHeader4 image:RideHeader4_1	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	32	10	0	0	4	1	0	0	0
10089	Tuyªt Linh Dß½ng	1	60	844	0	60	3	-1	8	20	1	0.1	0	0	1760	787	1760	787	11176	1905	0	0	977	116	5	5	2500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2509	1	0	2	100	100	set:RideHeader4 image:RideHeader4_2	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	32	10	0	0	4	1	0	0	0
10090	U Quang Linh	1	80	1310	0	60	3	-1	8	20	1	0.1	0	0	2342	1047	2342	1047	17576	2535	0	0	1625	154	7	7	2500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2510	1	0	2	100	100	set:RideHeader4 image:RideHeader4_3	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	32	10	0	0	4	1	0	0	0
10091	Næ Phi T£c	0	81	1326	0	10	0	-1	9	20	1	0.1	-1	0	2371	1060	2371	1060	17794	2566	0	0	1645	156	7	7	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2507	1	1	-1	100	100	set:CommonNPCHeader16 image:CommonNPCHeader16_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	28	10	0	0	2	1	0	0	0
10092	Tß Vû	0	93	91003	0	10	0	0	9	40	3	0.1	-1	1	17879	7302	17879	7302	527654	17667	0	0	11324	1078	50	50	3500	1300	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2507	1	1	-1	100	100	set:CommonNPCHeader16 image:CommonNPCHeader16_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	28	10	0	0	2	8	0	0	0
10100	Thß½ng Lan	1	20	201	0	10	3	-1	8	20	1	0.1	1	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2173	1	1	-1	100	100	set:CommonNPCHeader14 image:CommonNPCHeader14_12	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	15	10	0	0	2	1	0	0	0
10101	Cáp Ba	1	20	201	0	10	3	-1	8	20	1	0.1	1	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2174	1	1	-1	100	100	set:CommonNPCHeader14 image:CommonNPCHeader14_13	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	15	10	0	0	2	1	0	0	0
10102	Kim Sa	1	20	201	0	10	3	-1	8	20	1	0.1	1	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2175	1	1	-1	100	100	set:CommonNPCHeader14 image:CommonNPCHeader14_14	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	15	10	0	0	2	1	0	0	0
10103	T× Hà Khách	1	20	201	0	10	3	-1	8	20	1	0.1	1	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2176	1	1	-1	100	100	set:CommonNPCHeader14 image:CommonNPCHeader14_15	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	12	10	0	0	2	1	0	0	0
10104	Ng÷c Long	1	20	201	0	10	3	-1	8	20	1	0.1	1	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2177	1	1	-1	100	100	set:CommonNPCHeader14 image:CommonNPCHeader14_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	15	10	0	0	2	1	0	0	0
10105	Hùng Kiªm	1	20	201	0	10	3	-1	8	20	1	0.1	1	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	377	1	1	-1	100	100	set:CommonNPCHeader7 image:CommonNPCHeader7_19	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	12	10	0	0	2	1	0	0	0
10106	Vû Vån Yªn	1	20	201	0	10	3	-1	8	20	1	0.1	1	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	83	1	1	-1	100	100	set:CommonNPCHeader9 image:CommonNPCHeader9_24	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	12	10	0	0	2	1	0	0	0
10107	Hác Sái	1	20	201	0	10	3	-1	8	20	1	0.1	1	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	26	1	1	-1	100	100	set:CommonNPCHeader4 image:CommonNPCHeader4_14	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	12	10	0	0	2	1	0	0	0
10108	Kinh Khäm Thñc	1	20	201	0	10	3	-1	8	20	1	0.1	1	0	567	266	567	266	2408	645	0	0	198	39	2	2	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	351	1	1	-1	100	100	set:CommonNPCHeader11 image:CommonNPCHeader11_15	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	17	10	0	0	2	1	0	0	0
