INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
23569	Ði®p Luyªn Hoa Bäo Bäo	2356	5	9	0	1	1	10	692	300000	-1	-1	728	900000	670	250000	660	100000	655	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	6560	7500	12190	7500	10310	8460	9300	9720	10990	12690	500	100	200	100	100	2000	23560
23570	Ði®p Luyªn Hoa Trß·ng Thành	2357	45	9	0	0	1	10	692	350000	-1	-1	728	900000	670	300000	660	150000	655	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	6850	7830	12720	7830	10760	9480	10420	10900	12320	14220	500	100	200	100	100	2000	23570
23571	Ði®p Luyªn Hoa Biªn D¸	2357	45	9	1	0	1	10	692	350000	-1	-1	728	900000	670	300000	660	150000	655	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	7530	8610	13990	8610	11840	9480	10420	10900	12320	14220	500	100	200	100	100	2000	23570
23572	Ði®p Luyªn Hoa Biªn D¸	2357	45	9	1	0	1	10	692	350000	-1	-1	728	900000	670	300000	660	150000	655	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	8220	9390	15270	9390	12920	9480	10420	10900	12320	14220	500	100	200	100	100	2000	23570
23573	Ði®p Luyªn Hoa Biªn D¸	2357	45	9	1	0	1	10	692	350000	-1	-1	728	900000	670	300000	660	150000	655	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	8900	10180	16540	10180	13990	9480	10420	10900	12320	14220	500	100	200	100	100	2000	23570
23579	Ði®p Luyªn Hoa Bäo Bäo	2357	45	9	0	1	1	10	692	350000	-1	-1	728	900000	670	300000	660	150000	655	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	6850	7830	12720	7830	10760	9480	10420	10900	12320	14220	500	100	200	100	100	2000	23570
23580	Ði®p Luyªn Hoa Trß·ng Thành	2358	55	9	0	0	1	10	692	400000	-1	-1	728	900000	670	350000	660	200000	655	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	7140	8160	13260	8160	11220	10510	11560	12080	13660	15760	500	100	200	100	100	2000	23580
23581	Ði®p Luyªn Hoa Biªn D¸	2358	55	9	1	0	1	10	692	400000	-1	-1	728	900000	670	350000	660	200000	655	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	7670	8770	14250	8770	12060	10510	11560	12080	13660	15760	500	100	200	100	100	2000	23580
23582	Ði®p Luyªn Hoa Biªn D¸	2358	55	9	1	0	1	10	692	400000	-1	-1	728	900000	670	350000	660	200000	655	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	8210	9380	15240	9380	12900	10510	11560	12080	13660	15760	500	100	200	100	100	2000	23580
23583	Ði®p Luyªn Hoa Biªn D¸	2358	55	9	1	0	1	10	692	400000	-1	-1	728	900000	670	350000	660	200000	655	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	8740	9990	16240	9990	13740	10510	11560	12080	13660	15760	500	100	200	100	100	2000	23580
23584	Ði®p Luyªn Hoa Biªn D¸	2358	55	9	1	0	1	10	692	400000	-1	-1	728	900000	670	350000	660	200000	655	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	9280	10600	17230	10600	14580	10510	11560	12080	13660	15760	500	100	200	100	100	2000	23580
23589	Ði®p Luyªn Hoa Bäo Bäo	2358	55	9	0	1	1	10	692	400000	-1	-1	728	900000	670	350000	660	200000	655	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	7140	8160	13260	8160	11220	10510	11560	12080	13660	15760	500	100	200	100	100	2000	23580
23590	Ði®p Luyªn Hoa Trß·ng Thành	2359	65	9	0	0	1	10	692	450000	-1	-1	728	900000	670	400000	660	250000	655	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	7420	8480	13790	8480	11670	11530	12680	13250	14980	17290	500	100	200	100	100	2000	23590
23591	Ði®p Luyªn Hoa Biªn D¸	2359	65	9	1	0	1	10	692	450000	-1	-1	728	900000	670	400000	660	250000	655	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	7870	8990	14620	8990	12370	11530	12680	13250	14980	17290	500	100	200	100	100	2000	23590
23592	Ði®p Luyªn Hoa Biªn D¸	2359	65	9	1	0	1	10	692	450000	-1	-1	728	900000	670	400000	660	250000	655	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	8310	9500	15440	9500	13070	11530	12680	13250	14980	17290	500	100	200	100	100	2000	23590
23593	Ði®p Luyªn Hoa Biªn D¸	2359	65	9	1	0	1	10	692	450000	-1	-1	728	900000	670	400000	660	250000	655	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	8760	10010	16270	10010	13770	11530	12680	13250	14980	17290	500	100	200	100	100	2000	23590
23594	Ði®p Luyªn Hoa Biªn D¸	2359	65	9	1	0	1	10	692	450000	-1	-1	728	900000	670	400000	660	250000	655	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	9200	10520	17100	10520	14470	11530	12680	13250	14980	17290	500	100	200	100	100	2000	23590
23595	Ði®p Luyªn Hoa Biªn D¸	2359	65	9	1	0	1	10	692	450000	-1	-1	728	900000	670	400000	660	250000	655	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	9650	11030	17930	11030	15170	11530	12680	13250	14980	17290	500	100	200	100	100	2000	23590
23599	Ði®p Luyªn Hoa Bäo Bäo	2359	65	9	0	1	1	10	692	450000	-1	-1	728	900000	670	400000	660	250000	655	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	7420	8480	13790	8480	11670	11530	12680	13250	14980	17290	500	100	200	100	100	2000	23590
23600	Ði®p Luyªn Hoa Trß·ng Thành	2360	75	9	0	0	1	10	692	500000	-1	-1	728	900000	670	450000	660	300000	655	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	7710	8810	14320	8810	12120	12550	13800	14430	16310	18820	500	100	200	100	100	2000	23600
23601	Ði®p Luyªn Hoa Biªn D¸	2360	75	9	1	0	1	10	692	500000	-1	-1	728	900000	670	450000	660	300000	655	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	8090	9250	15040	9250	12720	12550	13800	14430	16310	18820	500	100	200	100	100	2000	23600
23602	Ði®p Luyªn Hoa Biªn D¸	2360	75	9	1	0	1	10	692	500000	-1	-1	728	900000	670	450000	660	300000	655	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	8480	9690	15750	9690	13330	12550	13800	14430	16310	18820	500	100	200	100	100	2000	23600
23603	Ði®p Luyªn Hoa Biªn D¸	2360	75	9	1	0	1	10	692	500000	-1	-1	728	900000	670	450000	660	300000	655	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	8870	10130	16470	10130	13940	12550	13800	14430	16310	18820	500	100	200	100	100	2000	23600
23604	Ði®p Luyªn Hoa Biªn D¸	2360	75	9	1	0	1	10	692	500000	-1	-1	728	900000	670	450000	660	300000	655	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	9250	10570	17190	10570	14540	12550	13800	14430	16310	18820	500	100	200	100	100	2000	23600
23605	Ði®p Luyªn Hoa Biªn D¸	2360	75	9	1	0	1	10	692	500000	-1	-1	728	900000	670	450000	660	300000	655	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	9640	11020	17900	11020	15150	12550	13800	14430	16310	18820	500	100	200	100	100	2000	23600
23606	Ði®p Luyªn Hoa Biªn D¸	2360	75	9	1	0	1	10	692	500000	-1	-1	728	900000	670	450000	660	300000	655	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	10020	11460	18620	11460	15750	12550	13800	14430	16310	18820	500	100	200	100	100	2000	23600
23609	Ði®p Luyªn Hoa Bäo Bäo	2360	75	9	0	1	1	10	692	500000	-1	-1	728	900000	670	450000	660	300000	655	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	7710	8810	14320	8810	12120	12550	13800	14430	16310	18820	500	100	200	100	100	2000	23600
23610	Ði®p Luyªn Hoa Trß·ng Thành	2361	85	9	0	0	1	10	692	550000	-1	-1	728	900000	670	500000	660	350000	655	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	7990	9130	14840	9130	12560	13570	14920	15600	17640	20350	500	100	200	100	100	2000	23610
23611	Ði®p Luyªn Hoa Biªn D¸	2361	85	9	1	0	1	10	692	550000	-1	-1	728	900000	670	500000	660	350000	655	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	8330	9520	15480	9520	13100	13570	14920	15600	17640	20350	500	100	200	100	100	2000	23610
23612	Ði®p Luyªn Hoa Biªn D¸	2361	85	9	1	0	1	10	692	550000	-1	-1	728	900000	670	500000	660	350000	655	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	8670	9910	16110	9910	13630	13570	14920	15600	17640	20350	500	100	200	100	100	2000	23610
23613	Ði®p Luyªn Hoa Biªn D¸	2361	85	9	1	0	1	10	692	550000	-1	-1	728	900000	670	500000	660	350000	655	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	9020	10310	16750	10310	14170	13570	14920	15600	17640	20350	500	100	200	100	100	2000	23610
23614	Ði®p Luyªn Hoa Biªn D¸	2361	85	9	1	0	1	10	692	550000	-1	-1	728	900000	670	500000	660	350000	655	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	9360	10700	17390	10700	14710	13570	14920	15600	17640	20350	500	100	200	100	100	2000	23610
23615	Ði®p Luyªn Hoa Biªn D¸	2361	85	9	1	0	1	10	692	550000	-1	-1	728	900000	670	500000	660	350000	655	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	9700	11090	18020	11090	15250	13570	14920	15600	17640	20350	500	100	200	100	100	2000	23610
23616	Ði®p Luyªn Hoa Biªn D¸	2361	85	9	1	0	1	10	692	550000	-1	-1	728	900000	670	500000	660	350000	655	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	10040	11480	18660	11480	15790	13570	14920	15600	17640	20350	500	100	200	100	100	2000	23610
23617	Ði®p Luyªn Hoa Biªn D¸	2361	85	9	1	0	1	10	692	550000	-1	-1	728	900000	670	500000	660	350000	655	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	10390	11870	19290	11870	16330	13570	14920	15600	17640	20350	500	100	200	100	100	2000	23610
23619	Ði®p Luyªn Hoa Bäo Bäo	2361	85	9	0	1	1	10	692	550000	-1	-1	728	900000	670	500000	660	350000	655	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	7990	9130	14840	9130	12560	13570	14920	15600	17640	20350	500	100	200	100	100	2000	23610
23620	Ði®p Luyªn Hoa Trß·ng Thành	2362	95	9	0	0	1	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	8280	9460	16080	9460	13010	14590	16040	16770	18960	23880	500	100	200	100	100	2000	23620
23621	Ði®p Luyªn Hoa Biªn D¸	2362	95	9	1	0	1	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	8590	9810	16690	9810	13500	14590	16040	16770	18960	23880	500	100	200	100	100	2000	23620
23622	Ði®p Luyªn Hoa Biªn D¸	2362	95	9	1	0	1	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	8900	10170	17290	10170	13980	14590	16040	16770	18960	23880	500	100	200	100	100	2000	23620
23623	Ði®p Luyªn Hoa Biªn D¸	2362	95	9	1	0	1	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	9210	10520	17890	10520	14470	14590	16040	16770	18960	23880	500	100	200	100	100	2000	23620
23624	Ði®p Luyªn Hoa Biªn D¸	2362	95	9	1	0	1	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	9520	10880	18500	10880	14960	14590	16040	16770	18960	23880	500	100	200	100	100	2000	23620
23625	Ði®p Luyªn Hoa Biªn D¸	2362	95	9	1	0	1	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	9830	11230	19100	11230	15450	14590	16040	16770	18960	23880	500	100	200	100	100	2000	23620
23626	Ði®p Luyªn Hoa Biªn D¸	2362	95	9	1	0	1	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	10140	11590	19700	11590	15940	14590	16040	16770	18960	23880	500	100	200	100	100	2000	23620
23627	Ði®p Luyªn Hoa Biªn D¸	2362	95	9	1	0	1	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	10450	11940	20310	11940	16420	14590	16040	16770	18960	23880	500	100	200	100	100	2000	23620
23628	Ði®p Luyªn Hoa Biªn D¸	2362	95	9	1	0	1	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	10760	12300	20910	12300	16910	14590	16040	16770	18960	23880	500	100	200	100	100	2000	23620
23629	Ði®p Luyªn Hoa Bäo Bäo	2362	95	9	0	1	1	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	8280	9460	16080	9460	13010	14590	16040	16770	18960	23880	500	100	200	100	100	2000	23620
23630	Khôi L²i Lang Trß·ng Thành	2363	5	9	0	0	1000	10	694	300000	-1	-1	722	900000	662	250000	661	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	12190	10310	6560	8440	6560	8460	9300	9720	10990	12690	100	100	200	100	500	2000	23630
23631	Khôi L²i Lang Biªn D¸	2363	5	9	1	0	1000	10	694	300000	-1	-1	722	900000	662	250000	661	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	14020	11860	7550	9700	7550	8460	9300	9720	10990	12690	100	100	200	100	500	2000	23630
23632	Khôi L²i Lang Biªn D¸	2363	5	9	1	0	1000	10	694	300000	-1	-1	722	900000	662	250000	661	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	15850	13410	8530	10970	8530	8460	9300	9720	10990	12690	100	100	200	100	500	2000	23630
23639	Khôi L²i Lang Bäo Bäo	2363	5	9	0	1	1000	10	694	300000	-1	-1	722	900000	662	250000	661	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	12190	10310	6560	8440	6560	8460	9300	9720	10990	12690	100	100	200	100	500	2000	23630
23640	Khôi L²i Lang Trß·ng Thành	2364	45	9	0	0	1000	10	694	350000	-1	-1	722	900000	662	300000	661	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	12720	10760	6850	8810	6850	9480	10420	10900	12320	14220	100	100	200	100	500	2000	23640
23641	Khôi L²i Lang Biªn D¸	2364	45	9	1	0	1000	10	694	350000	-1	-1	722	900000	662	300000	661	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	13990	11840	7530	9690	7530	9480	10420	10900	12320	14220	100	100	200	100	500	2000	23640
23642	Khôi L²i Lang Biªn D¸	2364	45	9	1	0	1000	10	694	350000	-1	-1	722	900000	662	300000	661	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	15270	12920	8220	10570	8220	9480	10420	10900	12320	14220	100	100	200	100	500	2000	23640
23643	Khôi L²i Lang Biªn D¸	2364	45	9	1	0	1000	10	694	350000	-1	-1	722	900000	662	300000	661	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	16540	13990	8900	11450	8900	9480	10420	10900	12320	14220	100	100	200	100	500	2000	23640
23649	Khôi L²i Lang Bäo Bäo	2364	45	9	0	1	1000	10	694	350000	-1	-1	722	900000	662	300000	661	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	12720	10760	6850	8810	6850	9480	10420	10900	12320	14220	100	100	200	100	500	2000	23640
23650	Khôi L²i Lang Trß·ng Thành	2365	55	9	0	0	1000	10	694	400000	-1	-1	722	900000	662	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	13260	11220	7140	9180	7140	10510	11560	12080	13660	15760	100	100	200	100	500	2000	23650
23651	Khôi L²i Lang Biªn D¸	2365	55	9	1	0	1000	10	694	400000	-1	-1	722	900000	662	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	14250	12060	7670	9860	7670	10510	11560	12080	13660	15760	100	100	200	100	500	2000	23650
23652	Khôi L²i Lang Biªn D¸	2365	55	9	1	0	1000	10	694	400000	-1	-1	722	900000	662	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	15240	12900	8210	10550	8210	10510	11560	12080	13660	15760	100	100	200	100	500	2000	23650
23653	Khôi L²i Lang Biªn D¸	2365	55	9	1	0	1000	10	694	400000	-1	-1	722	900000	662	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	16240	13740	8740	11240	8740	10510	11560	12080	13660	15760	100	100	200	100	500	2000	23650
23654	Khôi L²i Lang Biªn D¸	2365	55	9	1	0	1000	10	694	400000	-1	-1	722	900000	662	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	17230	14580	9280	11930	9280	10510	11560	12080	13660	15760	100	100	200	100	500	2000	23650
23659	Khôi L²i Lang Bäo Bäo	2365	55	9	0	1	1000	10	694	400000	-1	-1	722	900000	662	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	13260	11220	7140	9180	7140	10510	11560	12080	13660	15760	100	100	200	100	500	2000	23650
23660	Khôi L²i Lang Trß·ng Thành	2366	65	9	0	0	1000	10	694	450000	-1	-1	722	900000	662	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	13790	11670	7420	9540	7420	11530	12680	13250	14980	17290	100	100	200	100	500	2000	23660
23661	Khôi L²i Lang Biªn D¸	2366	65	9	1	0	1000	10	694	450000	-1	-1	722	900000	662	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	14620	12370	7870	10120	7870	11530	12680	13250	14980	17290	100	100	200	100	500	2000	23660
23662	Khôi L²i Lang Biªn D¸	2366	65	9	1	0	1000	10	694	450000	-1	-1	722	900000	662	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	15440	13070	8310	10690	8310	11530	12680	13250	14980	17290	100	100	200	100	500	2000	23660
23663	Khôi L²i Lang Biªn D¸	2366	65	9	1	0	1000	10	694	450000	-1	-1	722	900000	662	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	16270	13770	8760	11260	8760	11530	12680	13250	14980	17290	100	100	200	100	500	2000	23660
23664	Khôi L²i Lang Biªn D¸	2366	65	9	1	0	1000	10	694	450000	-1	-1	722	900000	662	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	17100	14470	9200	11840	9200	11530	12680	13250	14980	17290	100	100	200	100	500	2000	23660
23665	Khôi L²i Lang Biªn D¸	2366	65	9	1	0	1000	10	694	450000	-1	-1	722	900000	662	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	17930	15170	9650	12410	9650	11530	12680	13250	14980	17290	100	100	200	100	500	2000	23660
23669	Khôi L²i Lang Bäo Bäo	2366	65	9	0	1	1000	10	694	450000	-1	-1	722	900000	662	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	13790	11670	7420	9540	7420	11530	12680	13250	14980	17290	100	100	200	100	500	2000	23660
23670	Khôi L²i Lang Trß·ng Thành	2367	75	9	0	0	1000	10	694	500000	-1	-1	722	900000	662	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	14320	12120	7710	9910	7710	12550	13800	14430	16310	18820	100	100	200	100	500	2000	23670
23671	Khôi L²i Lang Biªn D¸	2367	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	662	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	15040	12720	8090	10410	8090	12550	13800	14430	16310	18820	100	100	200	100	500	2000	23670
23672	Khôi L²i Lang Biªn D¸	2367	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	662	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	15750	13330	8480	10900	8480	12550	13800	14430	16310	18820	100	100	200	100	500	2000	23670
23673	Khôi L²i Lang Biªn D¸	2367	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	662	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	16470	13940	8870	11400	8870	12550	13800	14430	16310	18820	100	100	200	100	500	2000	23670
23674	Khôi L²i Lang Biªn D¸	2367	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	662	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	17190	14540	9250	11900	9250	12550	13800	14430	16310	18820	100	100	200	100	500	2000	23670
23675	Khôi L²i Lang Biªn D¸	2367	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	662	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	17900	15150	9640	12390	9640	12550	13800	14430	16310	18820	100	100	200	100	500	2000	23670
23676	Khôi L²i Lang Biªn D¸	2367	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	662	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	18620	15750	10020	12890	10020	12550	13800	14430	16310	18820	100	100	200	100	500	2000	23670
23679	Khôi L²i Lang Bäo Bäo	2367	75	9	0	1	1000	10	694	500000	-1	-1	722	900000	662	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	14320	12120	7710	9910	7710	12550	13800	14430	16310	18820	100	100	200	100	500	2000	23670
23680	Khôi L²i Lang Trß·ng Thành	2368	85	9	0	0	1000	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	14840	12560	7990	10270	7990	13570	14920	15600	17640	20350	100	100	200	100	500	2000	23680
23681	Khôi L²i Lang Biªn D¸	2368	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	15480	13100	8330	10710	8330	13570	14920	15600	17640	20350	100	100	200	100	500	2000	23680
23682	Khôi L²i Lang Biªn D¸	2368	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	16110	13630	8670	11150	8670	13570	14920	15600	17640	20350	100	100	200	100	500	2000	23680
23683	Khôi L²i Lang Biªn D¸	2368	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	16750	14170	9020	11590	9020	13570	14920	15600	17640	20350	100	100	200	100	500	2000	23680
23684	Khôi L²i Lang Biªn D¸	2368	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	17390	14710	9360	12030	9360	13570	14920	15600	17640	20350	100	100	200	100	500	2000	23680
23685	Khôi L²i Lang Biªn D¸	2368	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	18020	15250	9700	12480	9700	13570	14920	15600	17640	20350	100	100	200	100	500	2000	23680
23686	Khôi L²i Lang Biªn D¸	2368	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	18660	15790	10040	12920	10040	13570	14920	15600	17640	20350	100	100	200	100	500	2000	23680
23687	Khôi L²i Lang Biªn D¸	2368	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	19290	16330	10390	13360	10390	13570	14920	15600	17640	20350	100	100	200	100	500	2000	23680
23689	Khôi L²i Lang Bäo Bäo	2368	85	9	0	1	1000	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	14840	12560	7990	10270	7990	13570	14920	15600	17640	20350	100	100	200	100	500	2000	23680
23690	Khôi L²i Lang Trß·ng Thành	2369	95	9	0	0	1000	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	16080	13010	8280	10640	8280	14590	16040	16770	18960	23880	100	100	200	100	500	2000	23690
23691	Khôi L²i Lang Biªn D¸	2369	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	16690	13500	8590	11040	8590	14590	16040	16770	18960	23880	100	100	200	100	500	2000	23690
23692	Khôi L²i Lang Biªn D¸	2369	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	17290	13980	8900	11440	8900	14590	16040	16770	18960	23880	100	100	200	100	500	2000	23690
23693	Khôi L²i Lang Biªn D¸	2369	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	17890	14470	9210	11840	9210	14590	16040	16770	18960	23880	100	100	200	100	500	2000	23690
