INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT
10220016	1	2	20	16	7	-1	1	-1	-1	Ði®p Luyªn	98	Truy«n thuyªt có nói là v§t cüa CØu Thiên Huy«n Næ ðeo trên ngß¶i, tinh mÛ tuy®t luân, gi¯ng nhß h° ði®p ðang bay lßþn, ¦n chÑa th¥n lñc.	3720	17856	235	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	Necklace3_8	ÏîÁ´	2185	2002	0
10221001	1	2	21	1	5	-1	1	-1	-1	Li­u ý yêu ðái	2	Th¡t lßng ðßþc làm t× väi thô loÕi thß¶ng, trên ðó có v¨ hình dß½ng li­u.	30	144	115	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	Girdle_16	Ñü´ø	2186	2002	0
10221002	1	2	21	2	5	-1	1	-1	-1	Nhß ý yêu ðái	12	Th¡t lßng bän rµng ðßþc làm t× väi nhuµm loÕi thß¶ng, ý là vÕn sñ bình an, mong gì ðßþc ð¤y.	109	523	127	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	Girdle2_7	Ñü´ø	2187	2002	0
10221003	1	2	21	3	5	-1	1	-1	-1	Minh giao yêu ðái	22	Th¡t lßng ðßþc làm t× da cüa cñ xà, có th¬ nâng cao sÑc mÕnh cüa bän thân.	169	811	140	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	Girdle2_2	Ñü´ø	2188	2002	0
10221004	1	2	21	4	5	-1	1	-1	-1	B¡c ð¦u cô hoàn	32	Trên ðó có kh¡c phß½ng v¸ cüa b¡c ð¦u th¤t tinh, huy«n di®u d¸ thß¶ng.	331	1589	152	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	Girdle2_5	Ñü´ø	2189	2002	0
10221005	1	2	21	5	5	-1	1	-1	-1	Thiên hoä hoàn ðái	42	Th¡t lßng dày n£ng ch¡c ch¡n, tß½ng truy«n ðßþc làm t× thiên hoä cüa Hoä Th¥n, vì v§y m¾i có tên g÷i nhß v§y.	554	2659	165	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	Girdle2_1	Ñü´ø	2190	2002	0
10221006	1	2	21	6	5	-1	1	-1	-1	H²n thiên hoàn ðái	52	Truy«n thuyªt có nói là th¡t lßng cüa các tiên tØ sØ døng, màu ðö rñc, khi nguy hi¬m có th¬ dùng làm vû khí.	890	4272	177	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	Girdle2_6	Ñü´ø	2191	2002	0
10221007	1	2	21	7	5	-1	1	-1	-1	Th¥n tiêu ðái	62	Th¡t lßng b¢ng løa th¥n, tÕo hình kÏ d¸, có th¬ tránh tà và mang lÕi may m¡n.	1255	6024	190	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	Girdle2_8	Ñü´ø	2192	2002	0
10221008	1	2	21	8	5	-1	1	-1	-1	Th¤t di®u yêu hoàn	72	Ðßþc chª tÕo t× tinh hoa cüa th¤t tinh "Nh§t, nguy®t, Kim. Mµc, ThuÖ, Höa, Th±", uy lñc phi phàm.	1685	8088	202	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	Girdle2_7	Ñü´ø	2193	2002	0
10221009	1	2	21	9	5	-1	1	-1	-1	TØ hà	82	Tß½ng truy«n là do mây lành bao quanh cüa B¤t Châu S½n r½i xu¯ng Tây Thiên tÕo thành 2 sþi hoàn ðái, mµt cái là Chiªt Thiên, mµt TØ Hà.	2310	11088	215	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	Girdle2_4	Ñü´ø	2194	2002	0
10221010	1	2	21	10	5	-1	1	-1	-1	Tr¤n nh§t	92	Th¥n v§t ðßþc truy«n lÕi t× th¶i thßþng c±, nghe nói ðã t×ng ðßþc H§u Dñc sØ døng, lßu truy«n thiên c±, h¤p thu tinh hoa cüa tr¶i ð¤t, th¥n lñc phi phàm.	3240	15552	227	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	Girdle2_3	Ñü´ø	2195	2002	0
10221011	1	2	21	11	5	-1	1	-1	-1	Bình an yêu ðái	12	yêu ðái 12	109	523	127	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	Girdle2_1	Ñü´ø	2196	2002	0
10221012	1	2	21	12	5	-1	1	-1	-1	Thüy H°ng Hoàn Ðái	52	yêu ðái 52	890	4272	177	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	Girdle_16	Ñü´ø	2197	2002	0
10221013	1	2	21	13	5	-1	1	-1	-1	Vø nghê ðái	62	yêu ðái 62	1255	6024	190	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	Girdle2_7	Ñü´ø	2198	2002	0
10221014	1	2	21	14	5	-1	1	-1	-1	Løc ngh® yêu hoàn	72	yêu ðái 72	1685	8088	202	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	Girdle2_8	Ñü´ø	2199	2002	0
10221015	1	2	21	15	5	-1	1	-1	-1	Thôi tuyªt	82	yêu ðái 82	2310	11088	215	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	Girdle2_3	Ñü´ø	2200	2002	0
10221016	1	2	21	16	5	-1	1	-1	-1	Bµ nguy®t	92	yêu ðái 92	3240	15552	227	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	Girdle2_9	Ñü´ø	2201	2002	0
10222001	1	2	22	1	6	-1	1	-1	-1	Thäo Gi¾i	5	Ðßþc là t× c± xanh, xanh man mát, d­ höng.	60	288	119	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	Ring_16	½äÖ¸	2202	2002	0
10222002	1	2	22	2	6	-1	1	-1	-1	Ngân Chúc gi¾i chï	15	Nhçn ðßþc làm t× ngân trúc trong TØ Trúc Lâm, chï truy«n cho ngß¶i có duyên.	118	566	131	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	Ring2_2	½äÖ¸	2203	2002	0
10222003	1	2	22	3	6	-1	1	-1	-1	Bách Li®t gi¾i chï	25	Trên nhçn có tråm vªt nÑt, nhßng ch¡c ch¡n lÕ thß¶ng.	208	998	144	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	Ring2_1	½äÖ¸	2204	2002	0
10222004	1	2	22	4	6	-1	1	-1	-1	Nhß Ý gi¾i chï	35	TÕo hình t× ng÷c s¡c Nhß Ý, c± xßa, ð½n giän và tao nhã, là bäo v§t gia truy«n.	382	1834	156	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	Ring2_3	½äÖ¸	2205	2002	0
10222005	1	2	22	5	6	-1	1	-1	-1	Lßu Änh	45	Trên vòng nhçn có khäm 10 loÕi Bäo ThÕch, màu s¡c d¸ thß¶ng, giá tr¸ liên thành.	638	3062	169	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	Ring2_4	½äÖ¸	2206	2002	0
10222006	1	2	22	6	6	-1	1	-1	-1	Linh V§n	55	Linh xäo tú khí, v§n v¸ thiên thành, tß½ng truy«n là do Châu U Vß½ng l®nh cho nhæng ngß¶i thþ khéo tay làm cho Bao Tñ.	980	4704	181	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	Ring2_7	½äÖ¸	2207	2002	0
10222007	1	2	22	7	6	-1	1	-1	-1	CØu Cung	65	Vòng nhçn ðßþc làm t× CØu Cung, linh lñc d¸ thß¶ng	1360	6528	194	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	Ring2_5	½äÖ¸	2208	2002	0
10222008	1	2	22	8	6	-1	1	-1	-1	Linh Lung	75	Ðßþc tÕo ra t× th¤t tinh linh lung, t§p trung linh khí cüa ðÕi dß½ng, có tác døng bäo v® r¤t cao ð¯i v¾i nhæng ngß¶i ðeo nó.	1820	8736	206	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	Ring2_8	½äÖ¸	2209	2002	0
10222009	1	2	22	9	6	-1	1	-1	-1	Nhiªp H°n	85	V§t ph¦m ðªn t× âm ty, t§p trung oan khí, có sÑc mÕnh r¤t l¾n.	2520	12096	219	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	Ring2_6	½äÖ¸	2210	2002	0
10222010	1	2	22	10	6	-1	1	-1	-1	Th¥n Tª	95	C± vât thßþng c±, ðßþc sinh ra t× khi tr¶i ð¤t còn h²n ðµn, hít th· và có huyªt mÕch nhß ngß¶i phàm, uy lñc cüa nó có th¬ thay ð±i theo hÖ nµ ái ¯.	3480	16704	231	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	Ring2_9	½äÖ¸	2211	2002	0
10222011	1	2	22	11	6	-1	1	-1	-1	Tú Kim Bän Chï	25	C± vât thßþng c±, ðßþc sinh ra t× khi tr¶i ð¤t còn h²n ðµn, hít th· và có huyªt mÕch nhß ngß¶i phàm, uy lñc cüa nó có th¬ thay ð±i theo hÖ nµ ái ¯.	208	998	144	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	Ring_16	½äÖ¸	2212	2002	0
10222012	1	2	22	12	6	-1	1	-1	-1	Thiên Änh	45	C± vât thßþng c±, ðßþc sinh ra t× khi tr¶i ð¤t còn h²n ðµn, hít th· và có huyªt mÕch nhß ngß¶i phàm, uy lñc cüa nó có th¬ thay ð±i theo hÖ nµ ái ¯.	638	3062	169	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	Ring2_4	½äÖ¸	2213	2002	0
10222013	1	2	22	13	6	-1	1	-1	-1	Bát Trân	65	C± vât thßþng c±, ðßþc sinh ra t× khi tr¶i ð¤t còn h²n ðµn, hít th· và có huyªt mÕch nhß ngß¶i phàm, uy lñc cüa nó có th¬ thay ð±i theo hÖ nµ ái ¯.	1360	6528	194	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	Ring2_5	½äÖ¸	2214	2002	0
10222014	1	2	22	13	6	-1	1	-1	-1	Bách Xuyên	75	C± vât thßþng c±, ðßþc sinh ra t× khi tr¶i ð¤t còn h²n ðµn, hít th· và có huyªt mÕch nhß ngß¶i phàm, uy lñc cüa nó có th¬ thay ð±i theo hÖ nµ ái ¯.	1820	8736	206	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	Ring2_2	½äÖ¸	2215	2002	0
10222015	1	2	22	14	6	-1	1	-1	-1	Yêu Ngôn	85	C± vât thßþng c±, ðßþc sinh ra t× khi tr¶i ð¤t còn h²n ðµn, hít th· và có huyªt mÕch nhß ngß¶i phàm, uy lñc cüa nó có th¬ thay ð±i theo hÖ nµ ái ¯.	2520	12096	219	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	Ring3_7	½äÖ¸	2216	2002	0
10222016	1	2	22	15	6	-1	1	-1	-1	Ph§t Ngæ	95	C± vât thßþng c±, ðßþc sinh ra t× khi tr¶i ð¤t còn h²n ðµn, hít th· và có huyªt mÕch nhß ngß¶i phàm, uy lñc cüa nó có th¬ thay ð±i theo hÖ nµ ái ¯.	3480	16704	231	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	Ring3_8	½äÖ¸	2217	2002	0
