INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
7423	23622	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7424	23622	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7425	23622	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7426	23623	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7427	23623	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7428	23623	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7429	23624	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7430	23624	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7431	23624	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7432	23625	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7433	23625	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7434	23625	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7435	23626	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7436	23626	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7437	23626	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7438	23627	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7439	23627	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7440	23627	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7441	23628	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7442	23628	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7443	23628	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7444	23629	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7445	23629	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7446	23629	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7447	25871	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7448	25871	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7449	25871	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7450	25881	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7451	25881	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7452	25881	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7453	23631	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7454	23631	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7455	23631	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7456	23632	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7457	23632	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7458	23632	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7459	23639	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7460	23639	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7461	23639	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7462	23641	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7463	23641	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7464	23641	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7465	23642	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7466	23642	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7467	23642	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7468	23643	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7469	23643	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7470	23643	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7471	23649	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7472	23649	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7473	23649	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7474	23651	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7475	23651	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7476	23651	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7477	23652	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7478	23652	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7479	23652	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7480	23653	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7481	23653	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7482	23653	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7483	23654	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7484	23654	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7485	23654	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7486	23659	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7487	23659	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7488	23659	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7489	23661	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7490	23661	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7491	23661	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7492	23662	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7493	23662	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7494	23662	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7495	23663	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7496	23663	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7497	23663	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7498	23664	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7499	23664	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7500	23664	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7501	23665	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7502	23665	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7503	23665	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7504	23669	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7505	23669	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7506	23669	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7507	23671	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7508	23671	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7509	23671	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7510	23672	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7511	23672	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7512	23672	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7513	23673	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7514	23673	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7515	23673	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7516	23674	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7517	23674	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7518	23674	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7519	23675	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7520	23675	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7521	23675	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7522	23676	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7523	23676	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7524	23676	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7525	23679	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7526	23679	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7527	23679	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7528	23681	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7529	23681	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7530	23681	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7531	23682	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7532	23682	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7533	23682	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7534	23683	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7535	23683	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7536	23683	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7537	23684	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7538	23684	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7539	23684	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7540	23685	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7541	23685	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7542	23685	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7543	23686	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7544	23686	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7545	23686	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7546	23687	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7547	23687	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7548	23687	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7549	23689	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7550	23689	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7551	23689	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7552	23691	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7553	23691	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7554	23691	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7555	23692	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7556	23692	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7557	23692	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7558	23693	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7559	23693	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7560	23693	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7561	23694	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7562	23694	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7563	23694	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7564	23695	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7565	23695	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7566	23695	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7567	23696	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7568	23696	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7569	23696	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7570	23697	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7571	23697	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7572	23697	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7573	23698	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7574	23698	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7575	23698	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7576	23699	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7577	23699	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7578	23699	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7579	25891	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7580	25891	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7581	25891	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7582	25901	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7583	25901	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7584	25901	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7588	23701	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7589	23701	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7590	23701	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7591	23702	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7592	23702	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7593	23702	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7594	23709	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1
7595	23709	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1
7596	23709	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1
7597	23711	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
7598	23711	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
7599	23711	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
7600	23712	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
7601	23712	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
7602	23712	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
7603	23719	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
7604	23719	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
7605	23719	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
7606	23721	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
7607	23721	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
7608	23721	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
7609	23722	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
7610	23722	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
7611	23722	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
7612	23723	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
7613	23723	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
7614	23723	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
7615	23729	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
7616	23729	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
7617	23729	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
7618	23731	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
7619	23731	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
7620	23731	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
7621	23732	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
7622	23732	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
7623	23732	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
7624	23733	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
7625	23733	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
7626	23733	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
7627	23734	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
7628	23734	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
7629	23734	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
7630	23739	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
7631	23739	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
7632	23739	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
7633	23741	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
7634	23741	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
7635	23741	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
7636	23742	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
7637	23742	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
7638	23742	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
7639	23743	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
7640	23743	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
7641	23743	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
7642	23744	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
7643	23744	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
7644	23744	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
7645	23745	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
7646	23745	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
7647	23745	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
7648	23749	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
7649	23749	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
7650	23749	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
7651	23751	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
7652	23751	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
7653	23751	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
7654	23752	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
7655	23752	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
7656	23752	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
7657	23753	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
7658	23753	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
7659	23753	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
7660	23754	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
7661	23754	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
7662	23754	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
7663	23755	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
7664	23755	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
7665	23755	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
7666	23756	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
7667	23756	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
7668	23756	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
7669	23759	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
7670	23759	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
7671	23759	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
7672	23761	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
7673	23761	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
7674	23761	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
7675	23762	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
7676	23762	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
7677	23762	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
7678	23763	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
7679	23763	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
7680	23763	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
7681	23764	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
7682	23764	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
7683	23764	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
7684	23765	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
7685	23765	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
7686	23765	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
7687	23766	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
7688	23766	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
7689	23766	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
7690	23767	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
7691	23767	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
7692	23767	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
7693	23769	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
7694	23769	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
